ID,friendID
325969137,233694
325969137,1566375
325969137,1881851
325969137,3123684
325969137,5419251
325969137,9871505
325969137,22324120
325969137,38196695
325969137,39616157
325969137,41439670
325969137,43524626
325969137,55682705
325969137,61677117
325969137,62340065
325969137,64330907
325969137,66943343
325969137,70239878
325969137,89845544
325969137,92017303
325969137,95882756
325969137,98756693
325969137,107736858
325969137,108345986
325969137,119403114
325969137,121140684
325969137,122059115
325969137,122101520
325969137,125901352
325969137,132814732
325969137,133895348
325969137,134645951
325969137,134713491
325969137,135168403
325969137,137058727
325969137,137162593
325969137,137964242
325969137,138481577
325969137,138773341
325969137,139172265
325969137,139668030
325969137,140918392
325969137,141100670
325969137,141390433
325969137,141589675
325969137,146218592
325969137,147918951
325969137,148861931
325969137,151235143
325969137,151484399
325969137,156479116
325969137,156515946
325969137,157624252
325969137,158683963
325969137,158955878
325969137,158998135
325969137,160640385
325969137,160864876
325969137,161193120
325969137,161311050
325969137,162591566
325969137,162937799
325969137,163214787
325969137,163658297
325969137,163909702
325969137,164568552
325969137,164669618
325969137,165363805
325969137,165690309
325969137,167026829
325969137,167397855
325969137,169714292
325969137,169970233
325969137,170296562
325969137,170420086
325969137,170620787
325969137,171227058
325969137,171805474
325969137,172233693
325969137,173438213
325969137,174332926
325969137,174346252
325969137,175165436
325969137,175779266
325969137,176435925
325969137,177952599
325969137,178374207
325969137,178542870
325969137,179849625
325969137,180393887
325969137,181477088
325969137,182117362
325969137,182647671
325969137,184070918
325969137,185076566
325969137,185443332
325969137,187170205
325969137,187646074
325969137,188200073
325969137,189081227
325969137,190251174
325969137,191771594
325969137,192342773
325969137,196583206
325969137,197194273
325969137,197862450
325969137,199350573
325969137,199649195
325969137,200259417
325969137,200453612
325969137,200723981
325969137,201299681
325969137,202167854
325969137,202470701
325969137,207577270
325969137,208240596
325969137,208443028
325969137,209745585
325969137,209827964
325969137,210803860
325969137,211844050
325969137,212288205
325969137,213486244
325969137,214045988
325969137,214593677
325969137,214788318
325969137,217586261
325969137,217832040
325969137,218287110
325969137,218310134
325969137,218359917
325969137,218494947
325969137,221374965
325969137,221738171
325969137,221902242
325969137,222323979
325969137,223081921
325969137,223947992
325969137,224675647
325969137,225563639
325969137,226176204
325969137,226260226
325969137,226818407
325969137,226972714
325969137,227132489
325969137,229993809
325969137,230322209
325969137,230667609
325969137,231110885
325969137,231811795
325969137,232936265
325969137,235019150
325969137,236080986
325969137,236812171
325969137,237030156
325969137,237228793
325969137,238529511
325969137,241935819
325969137,244908326
325969137,244910553
325969137,245758200
325969137,246722357
325969137,247773439
325969137,251305195
325969137,251815831
325969137,252270782
325969137,252647659
325969137,254936242
325969137,255865767
325969137,256662082
325969137,256801640
325969137,260124311
325969137,264551768
325969137,265699031
325969137,266144504
325969137,267001829
325969137,268694514
325969137,269005344
325969137,271915756
325969137,272050821
325969137,274066644
325969137,276663283
325969137,277826957
325969137,278258674
325969137,278612909
325969137,279653740
325969137,282281773
325969137,283321516
325969137,284220556
325969137,284257934
325969137,287442713
325969137,289343445
325969137,292244852
325969137,294655346
325969137,294926036
325969137,297667570
325969137,297774137
325969137,298843991
325969137,303332287
325969137,304449865
325969137,305196351
325969137,307299878
325969137,308338630
325969137,310677308
325969137,310742167
325969137,311004948
325969137,312002654
325969137,312083100
325969137,313356559
325969137,323544536
325969137,324138466
325969137,326906476
325969137,328599554
325969137,329730465
325969137,333364511
325969137,333644419
325969137,335091409
325969137,336423558
325969137,338518634
325969137,338789170
325969137,342548915
325969137,343132800
325969137,344574146
325969137,345086766
325969137,347284198
325969137,348781142
325969137,349248704
325969137,349338160
325969137,349363726
325969137,352303193
325969137,353535565
325969137,355921367
325969137,357051793
325969137,360654387
325969137,367958929
325969137,368443630
325969137,368857094
325969137,371388466
325969137,374593953
325969137,378077933
325969137,379870461
325969137,380642248
325969137,386158554
325969137,387843891
325969137,388363100
325969137,388790181
325969137,392802970
325969137,402772338
325969137,403998165
325969137,407931434
325969137,411064961
325969137,415433484
325969137,415654335
325969137,417084146
325969137,420246160
325969137,422401319
325969137,422757413
325969137,423292709
325969137,423434710
325969137,426526317
325969137,430479249
325969137,436541186
325969137,436555491
325969137,443763872
325969137,445611317
325969137,445864961
325969137,447015234
325969137,449649187
325969137,454087305
325969137,454975475
325969137,455400679
325969137,466549567
325969137,474086433
325969137,475529681
325969137,476534988
325969137,481823553
325969137,488986034
325969137,489409051
325969137,495113700
325969137,497404437
325969137,500907576
325969137,505525039
325969137,510313401
325969137,517288290
325969137,517634838
325969137,522821279
325969137,523321649
325969137,528428919
325969137,529955224
325969137,532024772
325969137,535460844
325969137,539701427
325969137,549673238
325969137,553996387
325969137,558863433
325969137,560918874
325969137,565670073
325969137,565694771
325969137,580900924
325969137,593874890
325969137,601160120
325969137,608651056
325969137,610998963
325969137,612878570
325969137,613443056
325969137,616701745
325969137,656148303
325969137,662074539
325969137,708093619
325969137,713518374
325969137,748558028
380898246,3966864
380898246,28444879
380898246,57582115
380898246,60064857
380898246,63221578
380898246,63888420
380898246,64678976
380898246,70556501
380898246,78368304
380898246,90630489
380898246,101396077
380898246,102343126
380898246,124887081
380898246,138454661
380898246,138528611
380898246,142095445
380898246,145031580
380898246,149063064
380898246,154213471
380898246,154758694
380898246,157420094
380898246,158599479
380898246,159467448
380898246,160105408
380898246,162846527
380898246,162958704
380898246,166651705
380898246,169038406
380898246,173357117
380898246,173540424
380898246,174138636
380898246,175125415
380898246,182823295
380898246,183493256
380898246,183744870
380898246,187633902
380898246,190202421
380898246,195264253
380898246,195908117
380898246,201080244
380898246,202058404
380898246,204969453
380898246,206128764
380898246,206321086
380898246,207917568
380898246,208447946
380898246,214259693
380898246,219123389
380898246,219333588
380898246,220100209
380898246,222206112
380898246,222555255
380898246,223152211
380898246,224612133
380898246,239342275
380898246,239822158
380898246,241875748
380898246,244335455
380898246,246931327
380898246,253458067
380898246,258835769
380898246,260500719
380898246,265405719
380898246,267585356
380898246,267813087
380898246,271690168
380898246,272981697
380898246,274563081
380898246,282188230
380898246,283834232
380898246,300610338
380898246,305601079
380898246,306127248
380898246,313108447
380898246,318986212
380898246,325613894
380898246,328445775
380898246,330108613
380898246,341625048
380898246,341992158
380898246,343450290
380898246,344702557
380898246,345141989
380898246,345816384
380898246,358354970
380898246,374960705
380898246,382379530
380898246,386893888
380898246,398299007
380898246,398443001
380898246,399148516
380898246,408290359
380898246,411613499
380898246,419788221
380898246,423683156
380898246,423940694
380898246,426666619
380898246,434846661
380898246,463280281
380898246,466021224
380898246,476247936
380898246,486866050
380898246,498048014
380898246,511775461
380898246,531198616
380898246,543075121
380898246,547627011
380898246,565115416
380898246,577485151
380898246,585709701
380898246,606956145
258835769,4333693
258835769,9033283
258835769,10224578
258835769,16557493
258835769,19285550
258835769,26741008
258835769,28444879
258835769,29487343
258835769,46038212
258835769,53237887
258835769,57582115
258835769,60064857
258835769,62798457
258835769,65792497
258835769,67159502
258835769,68687423
258835769,70266271
258835769,70556501
258835769,72106362
258835769,76226437
258835769,76267814
258835769,78812129
258835769,79814274
258835769,83972827
258835769,86463353
258835769,87425627
258835769,90186253
258835769,94474703
258835769,97504795
258835769,98281615
258835769,101174904
258835769,102252523
258835769,102343126
258835769,102555932
258835769,104453077
258835769,119199352
258835769,119651200
258835769,120221526
258835769,122768189
258835769,125744921
258835769,131154203
258835769,133185660
258835769,133972904
258835769,135150827
258835769,135845849
258835769,136290574
258835769,136512290
258835769,137162593
258835769,138454661
258835769,139590262
258835769,140714442
258835769,140846394
258835769,142095445
258835769,143657810
258835769,144084890
258835769,144698204
258835769,145509702
258835769,145693523
258835769,145881617
258835769,146670076
258835769,150940310
258835769,153419020
258835769,153645932
258835769,153796360
258835769,154213471
258835769,154698670
258835769,157248711
258835769,157420094
258835769,158179721
258835769,159032729
258835769,159467448
258835769,160105408
258835769,161905967
258835769,162846527
258835769,166067956
258835769,166170426
258835769,166242526
258835769,167316411
258835769,169294403
258835769,169423737
258835769,169732880
258835769,170478868
258835769,171005654
258835769,171466934
258835769,172198597
258835769,172305874
258835769,172548358
258835769,173069986
258835769,174221348
258835769,174742022
258835769,175097340
258835769,176369099
258835769,177095427
258835769,177430191
258835769,178446582
258835769,178542911
258835769,182792276
258835769,182873330
258835769,183744870
258835769,185306890
258835769,185376611
258835769,186295585
258835769,186989308
258835769,187170205
258835769,187633902
258835769,188040420
258835769,188847596
258835769,191477862
258835769,192554047
258835769,193422372
258835769,194238854
258835769,195586989
258835769,196230364
258835769,196915175
258835769,197308185
258835769,199123402
258835769,202058404
258835769,203437017
258835769,204678097
258835769,207683251
258835769,211997317
258835769,212311808
258835769,212384138
258835769,212601711
258835769,212739952
258835769,214259693
258835769,216211545
258835769,217579011
258835769,219924091
258835769,219979840
258835769,220963556
258835769,221581988
258835769,221709999
258835769,222189037
258835769,222630032
258835769,223152211
258835769,223888093
258835769,223974706
258835769,224483603
258835769,224612133
258835769,225052259
258835769,225606673
258835769,225624312
258835769,225636711
258835769,228365129
258835769,231237130
258835769,231667795
258835769,235371944
258835769,236051848
258835769,237786615
258835769,238199413
258835769,238258583
258835769,239822158
258835769,242206776
258835769,246028062
258835769,246541912
258835769,246731721
258835769,246890903
258835769,249700114
258835769,251391977
258835769,252168443
258835769,252233745
258835769,252380764
258835769,253458067
258835769,253469793
258835769,254783127
258835769,254913423
258835769,254996167
258835769,255308331
258835769,257813869
258835769,257864862
258835769,258788447
258835769,259038501
258835769,260500719
258835769,261572798
258835769,265149024
258835769,265718638
258835769,267324975
258835769,267673287
258835769,269957786
258835769,270025866
258835769,271299104
258835769,271690168
258835769,273514690
258835769,274578783
258835769,295061208
258835769,295103387
258835769,295272024
258835769,297806180
258835769,301630151
258835769,301714580
258835769,310742167
258835769,314060839
258835769,315823457
258835769,316603627
258835769,317340083
258835769,317561145
258835769,318986212
258835769,322313928
258835769,323634208
258835769,325613894
258835769,326716820
258835769,329156411
258835769,329414247
258835769,332006165
258835769,332722699
258835769,338312138
258835769,343450290
258835769,360866736
258835769,361674260
258835769,380898246
258835769,383915628
258835769,384684499
258835769,386893888
258835769,391503360
258835769,392002984
258835769,392802970
258835769,393124957
258835769,399121362
258835769,399677835
258835769,399869474
258835769,404452390
258835769,408290359
258835769,408398286
258835769,408434217
258835769,408807335
258835769,419788221
258835769,420176583
258835769,423150070
258835769,423434710
258835769,423600739
258835769,437748097
258835769,446237148
258835769,454476474
258835769,455174296
258835769,455680633
258835769,456685676
258835769,460824453
258835769,464061345
258835769,481534176
258835769,491532494
258835769,496816166
258835769,498466365
258835769,500113259
258835769,506177497
258835769,509081601
258835769,510898222
258835769,511775461
258835769,520371192
258835769,523446876
258835769,530172390
258835769,543646453
258835769,549986309
258835769,559776513
258835769,566178465
258835769,582493077
258835769,601127275
258835769,612630202
258835769,669213345
258835769,683434056
166690832,1751125
166690832,1756709
166690832,1844201
166690832,4090849
166690832,6929064
166690832,9866534
166690832,10954343
166690832,11084020
166690832,12815922
166690832,14949455
166690832,17068024
166690832,24640434
166690832,40287105
166690832,54837124
166690832,58371031
166690832,62802397
166690832,67662237
166690832,67825670
166690832,68526118
166690832,68846358
166690832,70205927
166690832,70548912
166690832,71174150
166690832,72247301
166690832,74456228
166690832,74624201
166690832,82431948
166690832,83123358
166690832,84684092
166690832,95520867
166690832,97492733
166690832,99196787
166690832,99208842
166690832,100609256
166690832,102776218
166690832,102829859
166690832,105761460
166690832,106731643
166690832,108754210
166690832,109503356
166690832,111020618
166690832,112401465
166690832,117691326
166690832,118092081
166690832,119199352
166690832,122806656
166690832,126067858
166690832,126348359
166690832,134912543
166690832,135266512
166690832,135433718
166690832,137252998
166690832,137716987
166690832,138311032
166690832,139200129
166690832,142592562
166690832,144263779
166690832,144850311
166690832,145693523
166690832,146440725
166690832,146602996
166690832,146821997
166690832,147322926
166690832,151646843
166690832,151900625
166690832,152351567
166690832,152707256
166690832,153474482
166690832,153791256
166690832,153832396
166690832,154354560
166690832,155307720
166690832,155428091
166690832,156942667
166690832,157445438
166690832,157666780
166690832,159068700
166690832,159255035
166690832,160004612
166690832,160869732
166690832,161527495
166690832,161803513
166690832,162919102
166690832,163659693
166690832,163816974
166690832,164116996
166690832,164289399
166690832,165538365
166690832,168235492
166690832,168912948
166690832,169890126
166690832,170004107
166690832,170367621
166690832,171678206
166690832,171836938
166690832,172948886
166690832,173053136
166690832,173412772
166690832,173526752
166690832,174908018
166690832,176521751
166690832,176785182
166690832,181536499
166690832,182268502
166690832,182322954
166690832,182400526
166690832,184514111
166690832,185221109
166690832,186303859
166690832,186314002
166690832,186833765
166690832,188933828
166690832,191675131
166690832,193535478
166690832,194875543
166690832,196502087
166690832,196910298
166690832,197990570
166690832,198985689
166690832,204065400
166690832,204676828
166690832,204988474
166690832,205433249
166690832,205799947
166690832,205827816
166690832,206725735
166690832,209661378
166690832,210298798
166690832,212765400
166690832,213673158
166690832,215008556
166690832,218106071
166690832,223622461
166690832,224085856
166690832,224285421
166690832,224853563
166690832,225255883
166690832,227218674
166690832,229919911
166690832,230768846
166690832,230975056
166690832,231989270
166690832,233733281
166690832,235380894
166690832,236900041
166690832,239572416
166690832,240001372
166690832,242240855
166690832,244965672
166690832,248422076
166690832,251931219
166690832,252568318
166690832,253551118
166690832,253877571
166690832,255596048
166690832,258959315
166690832,266001929
166690832,271800865
166690832,271994070
166690832,274206571
166690832,276651355
166690832,277825363
166690832,278807978
166690832,282072937
166690832,285304885
166690832,288953927
166690832,296527684
166690832,298177799
166690832,304887578
166690832,314530827
166690832,321229561
166690832,326544235
166690832,328016112
166690832,330482517
166690832,333974404
166690832,346719945
166690832,349131653
166690832,355925364
166690832,359157076
166690832,366901203
166690832,373009648
166690832,375645523
166690832,381796311
166690832,384586626
166690832,400100517
166690832,404567530
166690832,407052782
166690832,415057643
166690832,416571011
166690832,463280281
166690832,509602250
166690832,545219749
166690832,559865714
166690832,571843386
166690832,612570900
166690832,711375247
166690832,712156720
127123318,122364
127123318,169067
127123318,487551
127123318,599394
127123318,1412867
127123318,2027233
127123318,2040030
127123318,2048603
127123318,2117848
127123318,2243989
127123318,2447977
127123318,3360710
127123318,3900701
127123318,3916390
127123318,5035382
127123318,6339429
127123318,7867218
127123318,12977279
127123318,14133335
127123318,14706923
127123318,16951247
127123318,19584576
127123318,20098377
127123318,22752788
127123318,27581898
127123318,34314319
127123318,35633384
127123318,36130770
127123318,36743465
127123318,39315580
127123318,41802474
127123318,42414381
127123318,42743326
127123318,45307873
127123318,46038212
127123318,49631607
127123318,50905732
127123318,52870052
127123318,55024207
127123318,56680420
127123318,61828580
127123318,63215107
127123318,63509603
127123318,63555545
127123318,63948966
127123318,64052293
127123318,65666791
127123318,66052798
127123318,66105942
127123318,67301286
127123318,67522855
127123318,69492416
127123318,69604568
127123318,71979162
127123318,72011546
127123318,72249628
127123318,73446657
127123318,75775304
127123318,79450961
127123318,79814274
127123318,87717086
127123318,91680741
127123318,94168217
127123318,95388541
127123318,100466522
127123318,101587434
127123318,102040139
127123318,104791421
127123318,109389483
127123318,110918050
127123318,118961029
127123318,120416710
127123318,122565279
127123318,123996412
127123318,124078035
127123318,124448709
127123318,125250593
127123318,125661422
127123318,131829727
127123318,133003323
127123318,133627076
127123318,133803640
127123318,134118116
127123318,135192570
127123318,137314133
127123318,137513917
127123318,138150697
127123318,139112537
127123318,141430993
127123318,142778126
127123318,142842038
127123318,143071992
127123318,143624137
127123318,147158951
127123318,147809605
127123318,149538463
127123318,150994643
127123318,151499373
127123318,152406333
127123318,152911103
127123318,153235271
127123318,154638721
127123318,154753036
127123318,156069892
127123318,156295373
127123318,158112348
127123318,159798906
127123318,161487725
127123318,162462550
127123318,162581064
127123318,162914692
127123318,163312089
127123318,163314485
127123318,164608008
127123318,164706466
127123318,166032981
127123318,166424920
127123318,169905828
127123318,170682306
127123318,171103438
127123318,171170882
127123318,172556686
127123318,172649285
127123318,173192492
127123318,173568941
127123318,173576881
127123318,173628700
127123318,173772536
127123318,174048711
127123318,174726099
127123318,174866071
127123318,177034507
127123318,177700745
127123318,180316775
127123318,181331077
127123318,181550641
127123318,183461592
127123318,183877903
127123318,184454006
127123318,184561683
127123318,184668737
127123318,184687166
127123318,184697379
127123318,185071500
127123318,185306890
127123318,185356252
127123318,186229215
127123318,186502988
127123318,187633902
127123318,189195265
127123318,189350339
127123318,190363344
127123318,190575639
127123318,190661669
127123318,191680292
127123318,191822545
127123318,192442504
127123318,192643453
127123318,193788645
127123318,194510489
127123318,194801226
127123318,196332867
127123318,197075331
127123318,199109557
127123318,201489744
127123318,201949271
127123318,206134594
127123318,206195745
127123318,206369228
127123318,207224367
127123318,207717936
127123318,208604700
127123318,210786391
127123318,211611398
127123318,211898143
127123318,213107132
127123318,213311809
127123318,213984792
127123318,214015205
127123318,214361711
127123318,214462205
127123318,215614082
127123318,215652935
127123318,216474268
127123318,216698577
127123318,217579011
127123318,218321255
127123318,219405642
127123318,221009541
127123318,222075505
127123318,222381391
127123318,222574880
127123318,223637285
127123318,223854641
127123318,223891410
127123318,223942159
127123318,224091885
127123318,224687290
127123318,225394539
127123318,226036977
127123318,226760255
127123318,226938335
127123318,227076201
127123318,227299635
127123318,228160508
127123318,228991169
127123318,229680996
127123318,229947182
127123318,230259923
127123318,230581803
127123318,233550243
127123318,233575553
127123318,234605114
127123318,236817965
127123318,237110878
127123318,237548795
127123318,237855655
127123318,240759641
127123318,241241464
127123318,241394203
127123318,241502354
127123318,243268287
127123318,245105935
127123318,246541912
127123318,246645369
127123318,247065491
127123318,247619728
127123318,248564980
127123318,248813183
127123318,251713283
127123318,252293053
127123318,252814855
127123318,253049689
127123318,256008825
127123318,256240340
127123318,257702888
127123318,259146234
127123318,259354043
127123318,262673554
127123318,263884092
127123318,265995668
127123318,266490766
127123318,266857423
127123318,267471270
127123318,268105718
127123318,269634707
127123318,273618916
127123318,273721958
127123318,275429556
127123318,276715045
127123318,278274927
127123318,280512805
127123318,281980569
127123318,282412482
127123318,283239292
127123318,284177642
127123318,284809767
127123318,287435418
127123318,287897105
127123318,289057371
127123318,290424672
127123318,292876305
127123318,296034896
127123318,297647067
127123318,299382102
127123318,300051347
127123318,302261788
127123318,310019925
127123318,313568309
127123318,316890631
127123318,319271250
127123318,321827124
127123318,325491607
127123318,326986241
127123318,327131795
127123318,331371758
127123318,331606746
127123318,337083197
127123318,345566536
127123318,346425736
127123318,347881032
127123318,350047947
127123318,350381397
127123318,356636957
127123318,358304277
127123318,360866736
127123318,363428642
127123318,364002072
127123318,365287644
127123318,366969472
127123318,367860267
127123318,370905486
127123318,371637096
127123318,375301241
127123318,382327366
127123318,384566601
127123318,384913633
127123318,389552568
127123318,390197001
127123318,390243063
127123318,391361789
127123318,395500912
127123318,400438048
127123318,407203796
127123318,431054885
127123318,433223369
127123318,437443745
127123318,437703797
127123318,439791990
127123318,447608111
127123318,449384740
127123318,450231918
127123318,466358301
127123318,468451158
127123318,469527953
127123318,488284682
127123318,509081601
