ID,friendID
127123318,510221102
127123318,514797361
127123318,524514014
127123318,529403565
127123318,533590275
127123318,538133322
127123318,538612612
127123318,559143217
127123318,559866673
127123318,561513607
127123318,580900924
127123318,612940050
127123318,614482726
612775359,5014503
612775359,63199683
612775359,70593411
612775359,92699611
612775359,116013713
612775359,127804002
612775359,131883115
612775359,134298821
612775359,139392787
612775359,153494966
612775359,161038740
612775359,161502429
612775359,163786913
612775359,165127331
612775359,168521063
612775359,176662220
612775359,195778925
612775359,196677988
612775359,197050423
612775359,197582324
612775359,198073155
612775359,201572273
612775359,208266761
612775359,208388100
612775359,211234756
612775359,211760773
612775359,212684419
612775359,229232848
612775359,232664597
612775359,234492949
612775359,236414617
612775359,246411221
612775359,252522101
612775359,257825140
612775359,270752551
612775359,271075765
612775359,272215260
612775359,277892243
612775359,279094075
612775359,286245081
612775359,291100451
612775359,293834427
612775359,297679579
612775359,299674401
612775359,299824325
612775359,321069145
612775359,345602569
612775359,353088533
612775359,365285255
612775359,381971693
612775359,422304254
612775359,447592928
612775359,449656651
612775359,456073808
612775359,497267517
612775359,500943284
612775359,508387585
612775359,553380532
612775359,560202859
612775359,591415254
612775359,611961060
474222811,11365290
474222811,52582739
474222811,111351708
474222811,119199352
474222811,139029906
474222811,167289256
474222811,170535194
474222811,170665839
474222811,175097340
474222811,181189350
474222811,184710376
474222811,185306890
474222811,185356252
474222811,186989308
474222811,188732497
474222811,191317157
474222811,198130153
474222811,199672138
474222811,200332214
474222811,217579011
474222811,219081834
474222811,226938335
474222811,229421040
474222811,230472230
474222811,237780158
474222811,240203643
474222811,241522777
474222811,249587730
474222811,251290194
474222811,261893801
474222811,283392901
474222811,305841941
474222811,311063747
474222811,316984798
474222811,317154687
474222811,320019209
474222811,321104045
474222811,321427966
474222811,322291486
474222811,359274086
474222811,363941350
474222811,375301241
474222811,382326298
474222811,397330154
474222811,403357566
474222811,431442913
474222811,433223369
474222811,439946628
474222811,450702723
474222811,465309939
474222811,481668286
474222811,485245559
474222811,497641324
474222811,556029695
474222811,594022552
474222811,613030537
474222811,702861589
284809767,1477529
284809767,1702334
284809767,10441216
284809767,11157850
284809767,13411923
284809767,17086528
284809767,19870804
284809767,20098377
284809767,24545118
284809767,28083304
284809767,33030485
284809767,41151711
284809767,42090703
284809767,48239166
284809767,49216626
284809767,50943966
284809767,53652913
284809767,54415662
284809767,54589081
284809767,63105086
284809767,64526721
284809767,67431075
284809767,68115802
284809767,68418210
284809767,70556501
284809767,72209329
284809767,76173064
284809767,77952064
284809767,79814274
284809767,82335627
284809767,83560032
284809767,84943917
284809767,85804721
284809767,92333263
284809767,98113484
284809767,99534968
284809767,106915340
284809767,114664135
284809767,117869865
284809767,118118170
284809767,124074528
284809767,124276128
284809767,124502701
284809767,127123318
284809767,128833130
284809767,134114281
284809767,135445669
284809767,136886756
284809767,136945615
284809767,137025629
284809767,138362026
284809767,138731868
284809767,139707521
284809767,141428108
284809767,141841550
284809767,143599252
284809767,144093818
284809767,144961535
284809767,145882365
284809767,146465252
284809767,149027647
284809767,149436208
284809767,150434368
284809767,150940310
284809767,152689568
284809767,155744085
284809767,156069892
284809767,158714325
284809767,159860487
284809767,161487725
284809767,162206374
284809767,162601854
284809767,163702785
284809767,164175436
284809767,165758986
284809767,166082044
284809767,169607224
284809767,171005654
284809767,171379433
284809767,172416156
284809767,177034507
284809767,177037396
284809767,185345415
284809767,185699018
284809767,186667413
284809767,186970065
284809767,190777977
284809767,192463289
284809767,194208062
284809767,195308907
284809767,195512280
284809767,195924197
284809767,198652708
284809767,199496979
284809767,202716085
284809767,203040933
284809767,207421537
284809767,210074038
284809767,210341204
284809767,210786391
284809767,211490955
284809767,212381674
284809767,213872706
284809767,215614082
284809767,221645335
284809767,222381391
284809767,225373559
284809767,225844612
284809767,226938335
284809767,227772743
284809767,232263611
284809767,232435423
284809767,232458653
284809767,233505465
284809767,235767773
284809767,239088157
284809767,239928163
284809767,247065491
284809767,250784402
284809767,252836323
284809767,255308331
284809767,255376124
284809767,256512111
284809767,257613464
284809767,257864521
284809767,259683779
284809767,260515650
284809767,266941716
284809767,267050756
284809767,276103897
284809767,280184868
284809767,281345723
284809767,281900113
284809767,291103005
284809767,294275637
284809767,294856637
284809767,298142289
284809767,300366029
284809767,300488826
284809767,303886464
284809767,303922780
284809767,304881691
284809767,309939084
284809767,310846327
284809767,311616936
284809767,313229511
284809767,319351667
284809767,319564625
284809767,321792329
284809767,322773760
284809767,326256170
284809767,338654747
284809767,339103624
284809767,341446775
284809767,342258015
284809767,343322180
284809767,343635922
284809767,348932458
284809767,349394229
284809767,351183633
284809767,352280881
284809767,352622030
284809767,354817963
284809767,356088016
284809767,358344968
284809767,366463263
284809767,371262667
284809767,372280817
284809767,378955014
284809767,387071544
284809767,387875750
284809767,388551401
284809767,389419203
284809767,391305357
284809767,408206612
284809767,410247626
284809767,410738976
284809767,421999922
284809767,426336942
284809767,426514725
284809767,428112028
284809767,433312030
284809767,438219453
284809767,439612419
284809767,442178738
284809767,469728614
284809767,476258465
284809767,481139351
284809767,486024401
284809767,489323148
284809767,504017692
284809767,504815461
284809767,508735730
284809767,512421486
284809767,513342690
284809767,514797361
284809767,517458363
284809767,567270697
284809767,604461555
284809767,612940050
284809767,624303379
284809767,634744652
284809767,680857164
284809767,696935613
284809767,705951958
284809767,711038387
284809767,714166195
226972714,5831619
226972714,49388059
226972714,66211725
226972714,67630887
226972714,68324133
226972714,69737306
226972714,70588630
226972714,77220703
226972714,88155421
226972714,88842575
226972714,96879058
226972714,104660201
226972714,110730810
226972714,114490797
226972714,115063465
226972714,121595835
226972714,121832632
226972714,135654649
226972714,138091931
226972714,141217436
226972714,141326416
226972714,142541407
226972714,150752634
226972714,151484399
226972714,153389732
226972714,158321694
226972714,158400684
226972714,158442670
226972714,159990160
226972714,160192537
226972714,163674098
226972714,163950676
226972714,164382969
226972714,164568552
226972714,165363805
226972714,168036240
226972714,172962791
226972714,175088470
226972714,175635199
226972714,177088224
226972714,179076004
226972714,183175634
226972714,186867091
226972714,187645553
226972714,188750121
226972714,188817578
226972714,189418313
226972714,189623040
226972714,193345494
226972714,196323998
226972714,198180725
226972714,199649195
226972714,200259417
226972714,203854628
226972714,207934257
226972714,208240596
226972714,210839979
226972714,211426114
226972714,211437358
226972714,215585256
226972714,217043698
226972714,221371098
226972714,222224678
226972714,222323979
226972714,224021313
226972714,225182750
226972714,227563269
226972714,227674686
226972714,229010196
226972714,230667609
226972714,231811795
226972714,237030156
226972714,238070457
226972714,238529511
226972714,239504428
226972714,240135647
226972714,243156302
226972714,243615956
226972714,252270782
226972714,255964552
226972714,256662082
226972714,257166090
226972714,259882569
226972714,262631505
226972714,263388009
226972714,263843039
226972714,266403349
226972714,269005344
226972714,273031843
226972714,275311432
226972714,275718142
226972714,276663283
226972714,277826957
226972714,279653740
226972714,279667298
226972714,279794700
226972714,287239186
226972714,291571703
226972714,291620200
226972714,292964794
226972714,295035007
226972714,295228395
226972714,297774137
226972714,299391874
226972714,303332287
226972714,304616896
226972714,305196351
226972714,305588304
226972714,305856019
226972714,313356559
226972714,318203513
226972714,318712380
226972714,321892539
226972714,324127765
226972714,325969137
226972714,328257071
226972714,335787506
226972714,338518634
226972714,342548915
226972714,343589466
226972714,343658048
226972714,348644007
226972714,351270493
226972714,362871142
226972714,362914969
226972714,364302161
226972714,366294731
226972714,368857094
226972714,383777725
226972714,383974093
226972714,384161840
226972714,390850966
226972714,392925577
226972714,402491616
226972714,407009534
226972714,407357399
226972714,409533682
226972714,414104614
226972714,420557138
226972714,427444288
226972714,445017967
226972714,449081476
226972714,451956085
226972714,453150907
226972714,458105592
226972714,460634441
226972714,465463330
226972714,465704826
226972714,471297680
226972714,477256945
226972714,482304840
226972714,488986034
226972714,491048981
226972714,495349296
226972714,496740248
226972714,514207645
226972714,514435306
226972714,518076836
226972714,518426975
226972714,519966336
226972714,522821279
226972714,524975407
226972714,538800752
226972714,550799497
226972714,565694771
226972714,568850487
226972714,604975241
226972714,608651056
226972714,610998963
226972714,612811355
226972714,612888695
226972714,616701745
226972714,620434184
226972714,683054517
226972714,711361857
226972714,748558028
222323979,8486828
222323979,23833948
222323979,28548183
222323979,28619091
222323979,46878057
222323979,61940038
222323979,69110296
222323979,88955816
222323979,99286038
222323979,115524761
222323979,129711888
222323979,134925189
222323979,138270995
222323979,138337951
222323979,138809891
222323979,141615946
222323979,145511818
222323979,145599328
222323979,151423090
222323979,151778600
222323979,153179784
222323979,155268658
222323979,155598694
222323979,157136339
222323979,157624252
222323979,159557978
222323979,161211597
222323979,161630412
222323979,163014340
222323979,165378167
222323979,165560947
222323979,167946965
222323979,169605206
222323979,173618593
222323979,176871842
222323979,181953073
222323979,183588724
222323979,183905283
222323979,186013576
222323979,188026365
222323979,188360386
222323979,191052476
222323979,191125874
222323979,192082097
222323979,192342773
222323979,193383007
222323979,193476850
222323979,199494831
222323979,199742797
222323979,202720144
222323979,204404169
222323979,205327504
222323979,207492681
222323979,210201051
222323979,212331506
222323979,212347230
222323979,212494824
222323979,213176940
222323979,214045988
222323979,214801524
222323979,215464589
222323979,218830973
222323979,219047620
222323979,219459099
222323979,222670295
222323979,223189577
222323979,223249305
222323979,224187590
222323979,225744535
222323979,226972714
222323979,228888735
222323979,230086969
222323979,231110885
222323979,231192194
222323979,234479733
222323979,234859982
222323979,243967345
222323979,244504616
222323979,245280068
222323979,247739344
222323979,251328747
222323979,252270782
222323979,254301854
222323979,256292790
222323979,262888208
222323979,265590616
222323979,266597949
222323979,267082604
222323979,268026209
222323979,271726661
222323979,273383832
222323979,276938780
222323979,279653740
222323979,284469793
222323979,285281479
222323979,290969976
222323979,291106653
222323979,294986242
222323979,296762977
222323979,301207066
222323979,302442884
222323979,303332287
222323979,305196351
222323979,312032400
222323979,313356559
222323979,321448157
222323979,322327718
222323979,323854635
222323979,325969137
222323979,329768351
222323979,330029881
222323979,335783995
222323979,337417262
222323979,337438931
222323979,338462219
222323979,348401090
222323979,355757026
222323979,358147638
222323979,362914969
222323979,364302161
222323979,367683107
222323979,373963201
222323979,379237461
222323979,381160970
222323979,393588230
222323979,402047023
222323979,406270080
222323979,408726963
222323979,432823604
222323979,444812674
222323979,449081476
222323979,470821588
222323979,484646734
222323979,489417415
222323979,496816166
222323979,497530463
222323979,516469830
222323979,520371192
222323979,528428919
222323979,533992427
222323979,544075911
222323979,549499655
222323979,557168280
222323979,562912554
222323979,564071641
222323979,565694771
222323979,587669576
222323979,592333176
222323979,593874890
222323979,611411550
222323979,611411977
222323979,611414094
222323979,612607027
222323979,612607368
222323979,613443056
222323979,613597898
222323979,613617370
222323979,615770890
222323979,615836086
222323979,616585002
222323979,633987231
222323979,634129640
222323979,636530771
222323979,708380511
222323979,748558028
481812303,7416630
481812303,17612961
481812303,52005748
481812303,59382440
481812303,91928987
481812303,98386627
481812303,122006231
481812303,137026018
481812303,146543806
481812303,150929020
481812303,153645932
481812303,155238850
481812303,156696565
481812303,163450103
481812303,166075492
481812303,178043776
481812303,182594358
481812303,183640452
481812303,187132254
481812303,188232535
481812303,191306780
481812303,196464261
481812303,200124721
481812303,202803940
481812303,206733319
481812303,207323241
481812303,208577446
481812303,213506642
481812303,216900984
481812303,223314260
481812303,224483603
481812303,227245448
481812303,228735036
481812303,229049694
481812303,231296743
481812303,232762551
481812303,233222165
481812303,233302928
481812303,246722357
481812303,251948476
481812303,252179543
481812303,255800966
481812303,255843135
481812303,266310148
481812303,273839896
481812303,284910674
481812303,290741854
481812303,295014797
481812303,303220304
481812303,322606743
481812303,339103624
481812303,341421927
481812303,341435874
481812303,356903157
481812303,373674450
481812303,378721520
481812303,401585850
481812303,441668069
481812303,469605335
481812303,476640332
481812303,515252844
481812303,527556353
481812303,537881910
481812303,538133322
481812303,575766746
481812303,603453755
481812303,610149076
481812303,611627669
481812303,612875367
481812303,624303379
481812303,645020166
481812303,661814131
339103624,2551535
339103624,12537772
339103624,16487744
339103624,54415662
339103624,57646920
339103624,68115802
339103624,68285006
339103624,70556501
339103624,76173064
339103624,83150754
339103624,86429279
339103624,108767388
339103624,117763097
339103624,120299635
339103624,124708406
339103624,133766591
339103624,137025629
339103624,145276228
339103624,145882365
339103624,146336608
339103624,150940310
339103624,151415925
339103624,152199023
339103624,154738747
339103624,155612362
339103624,155695570
339103624,156069892
339103624,158897322
339103624,161487725
339103624,162441408
339103624,162444085
339103624,162846527
339103624,165397548
339103624,166312830
339103624,167923835
339103624,169747744
339103624,171005654
339103624,177037396
339103624,186667413
339103624,187170205
339103624,188232535
339103624,188482343
339103624,190492108
339103624,190566280
339103624,191560031
339103624,193336356
339103624,199496979
339103624,201194446
339103624,210786391
339103624,211895472
339103624,214462205
339103624,215614082
339103624,215866203
339103624,220654686
339103624,221645335
339103624,221821224
339103624,223906167
339103624,224253033
339103624,227435451
339103624,227681816
339103624,232388164
339103624,233816129
339103624,236234571
339103624,239088157
339103624,239928163
339103624,240545483
339103624,240765783
339103624,241241464
339103624,247117622
339103624,247724457
339103624,250315234
339103624,254718815
339103624,255222459
339103624,255308331
339103624,259683779
339103624,264860152
339103624,276757116
339103624,278280457
339103624,281345723
339103624,284809767
339103624,292635903
339103624,311616936
339103624,318062095
339103624,319564625
339103624,321512432
339103624,322944819
339103624,325361321
339103624,335473179
339103624,338518634
339103624,341446775
339103624,342626749
339103624,345151862
339103624,348818257
339103624,348932458
339103624,351751772
339103624,352280881
339103624,356421198
339103624,361717912
339103624,367907084
339103624,368422715
339103624,368699723
339103624,375535893
339103624,378879903
339103624,381366981
339103624,391305357
339103624,397924685
339103624,400574595
339103624,414728919
339103624,432724167
339103624,446266462
339103624,460737588
339103624,469728614
339103624,481812303
339103624,491438938
339103624,514797361
339103624,521495495
339103624,522903712
339103624,534291365
339103624,534898551
339103624,555776005
161142420,12953977
161142420,13670074
161142420,17509802
161142420,26075229
161142420,30052245
161142420,33436943
161142420,40280524
161142420,54547686
161142420,63334283
161142420,64421964
161142420,65138243
161142420,66356607
161142420,73570865
161142420,83972827
161142420,91293055
161142420,92747778
161142420,93057613
161142420,93480019
161142420,94122512
161142420,97294004
161142420,97595617
161142420,97883801
161142420,98229434
161142420,101453594
161142420,119199352
161142420,124797774
161142420,136066638
161142420,137638498
161142420,137723945
161142420,138984498
161142420,140197021
161142420,140969989
161142420,141280102
161142420,141859058
161142420,142795571
161142420,145711186
161142420,145836940
161142420,146670076
161142420,149412088
161142420,151231458
161142420,153429226
161142420,154146599
161142420,155048578
161142420,155346884
161142420,156497123
161142420,158144763
161142420,160919846
161142420,161833671
161142420,163450103
161142420,163544377
161142420,163709669
161142420,166675526
161142420,166753637
161142420,171150700
161142420,173571155
161142420,173606979
161142420,173788814
161142420,174245827
161142420,174759398
161142420,175476658
161142420,177267496
161142420,177426685
161142420,178075242
161142420,179109217
161142420,180892754
161142420,181579968
161142420,182129767
161142420,183795885
161142420,183912134
161142420,186730582
161142420,187132254
161142420,192129911
161142420,194849062
161142420,195693355
161142420,198207350
161142420,199074603
161142420,201218157
161142420,201287471
161142420,201487796
161142420,204065400
161142420,204071062
161142420,204969453
161142420,205288941
161142420,205538185
161142420,206197577
161142420,206199692
161142420,206365225
161142420,206499303
161142420,207100139
161142420,208537925
161142420,210730564
161142420,210752112
161142420,210796863
161142420,217398512
161142420,217607369
161142420,224019324
161142420,224232094
161142420,224522035
161142420,228057893
161142420,228749697
161142420,228939024
161142420,230472230
161142420,235459562
161142420,235548719
161142420,240407674
161142420,242920915
161142420,243338244
161142420,244505845
161142420,244656037
161142420,245044694
161142420,245148500
161142420,245627716
161142420,246163252
161142420,246722357
161142420,249363384
161142420,251235330
161142420,251965278
161142420,252919240
161142420,256462639
161142420,257047492
161142420,259673616
161142420,263455336
161142420,263480529
161142420,265863762
161142420,266081149
161142420,267512078
161142420,267853348
161142420,268598820
161142420,268980315
161142420,276950782
161142420,278533452
161142420,292430154
161142420,295654462
161142420,305155890
161142420,306504011
161142420,306641347
161142420,307919506
161142420,308338630
161142420,309071086
161142420,314603268
161142420,317926456
161142420,322850205
161142420,325893230
161142420,326007629
161142420,326357690
161142420,326512819
161142420,328416424
161142420,330526818
161142420,333768007
161142420,334740651
161142420,338024767
161142420,339881126
161142420,352384544
161142420,353041919
161142420,361410853
161142420,365828659
161142420,369932571
161142420,370995668
161142420,376371162
161142420,376660263
161142420,388414987
161142420,395348892
161142420,401743191
161142420,401940554
161142420,413372155
161142420,418745177
161142420,433885318
161142420,435433257
161142420,436337051
161142420,439648077
161142420,441145764
161142420,452079195
161142420,465333673
161142420,474970725
161142420,477725977
161142420,487334168
161142420,488334074
161142420,498407289
161142420,500113259
161142420,502151762
161142420,504559960
161142420,505291193
161142420,509398025
161142420,513161663
161142420,527045689
161142420,536921746
161142420,545330759
161142420,546276774
161142420,558665915
161142420,558959085
161142420,559415644
161142420,559648748
161142420,560794807
161142420,561363669
161142420,567055927
161142420,569108300
161142420,574948246
161142420,575072160
161142420,575107604
161142420,576788735
161142420,577017098
161142420,583365675
161142420,591112420
161142420,604795563
161142420,610517692
161142420,611991964
161142420,614061654
161142420,614129718
161142420,631792872
161142420,646304161
161142420,660757501
161142420,671473235
161142420,672624899
161142420,685284548
161142420,736098839
509082391,13334112
509082391,40019881
509082391,51959714
509082391,131214809
509082391,134082690
509082391,134143299
509082391,135403318
509082391,144210789
509082391,145073453
509082391,152855164
509082391,152970727
509082391,153504154
509082391,154766221
509082391,157575261
509082391,158920059
509082391,162800981
509082391,163216684
509082391,163837310
509082391,168972322
509082391,171551978
509082391,178196146
509082391,179492700
509082391,180671460
509082391,185636274
509082391,187616163
509082391,190661669
509082391,191083061
509082391,201875463
509082391,202359074
509082391,203390505
509082391,203436428
509082391,204525485
509082391,207369698
509082391,208261825
509082391,208324509
509082391,210709932
509082391,215794948
509082391,218179442
509082391,218677749
509082391,218830973
509082391,219028262
509082391,223612280
509082391,228134971
509082391,236594224
509082391,237047430
509082391,237929016
509082391,238086508
509082391,239550913
509082391,243291258
509082391,244091262
509082391,245589694
509082391,250513473
509082391,252376172
509082391,252946353
509082391,254995621
509082391,255109386
509082391,258484628
509082391,259258321
509082391,265699614
509082391,266250319
509082391,267716463
509082391,268573125
509082391,274919203
509082391,287075228
509082391,287811878
509082391,291896484
509082391,296759105
509082391,296912399
509082391,313708498
509082391,313985596
509082391,323080093
509082391,325965318
509082391,328152965
509082391,329647788
509082391,336946937
509082391,343691800
509082391,345742932
509082391,350122993
509082391,353535565
509082391,360235670
509082391,373111842
509082391,381576420
509082391,384933138
509082391,450434220
509082391,464579152
509082391,468785426
509082391,480174918
509082391,483519621
509082391,485217514
509082391,488676580
509082391,498188171
509082391,498502630
509082391,503400789
509082391,504037996
509082391,509861698
509082391,512248296
509082391,518108608
509082391,528428919
509082391,551623961
509082391,556354109
509082391,561044239
509082391,566012384
509082391,569651994
509082391,586322958
509082391,594288647
509082391,658700657
509082391,699557612